0.31723860963776 1.532160948522974E-9 2.0565944055376032E-8 1.357256978296071E-9 1.8648256142060566E-8 1.916027840195979E-9 3.262711622082785E-8 4.115206151962326E-8 1.4716219756866768E-8 1.3080042043334888E-8 6.367221123494078E-9 8.21997415656877E-9 2.000453492144635E-10 7.369831164443729E-9 4.2029037307308524E-8 1.1154937064145017E-8 
0.39257879930945383 2.2235190053237133E-6 0.9748784486451029 8.123217585345628E-7 3.693279603090129E-5 1.6625869866137736E-6 5.372252430941709E-8 0.9132309671953918 3.2881296241467873E-7 2.8107937218058328E-8 3.60704084086486E-5 8.237499679283592E-9 6.648605349732548E-8 2.0740004168634016E-8 4.278223162948978E-6 1.055333349084677E-8 
0.3192297112821145 1.581940940225396E-9 2.0565311664742764E-8 3.759398847943522E-7 0.6481939132148059 1.9706224207127704E-9 3.52497202037895E-8 6.11238422329938E-8 7.810238615959174E-8 7.641262582830635E-9 6.365849849906655E-9 4.185846951098942E-8 1.95509112194875E-10 7.075315715129006E-8 4.3395222017355596E-8 1.3440180984506294E-7 
0.3774769345918098 3.245130988305496E-6 0.7712650651181521 1.8527072510010182E-7 0.9551683823691999 4.724511620683183E-8 7.2576062272254704E-6 0.9896854600781527 7.64128954264006E-6 3.0686734968836574E-7 0.986251520494322 6.07496025432711E-8 3.240140013162975E-7 3.182733537430699E-7 3.9998517814876044E-8 1.2960914343792783E-6 
0.30396732073339683 1.9047582946485635E-6 0.9788667294513215 2.1203864206967404E-8 5.203024931899761E-7 7.302157207846472E-7 3.392052611142744E-8 0.9541641370282781 1.386807052003784E-7 9.350919451340306E-9 4.967444258180829E-9 6.888577389031918E-9 2.146869213253277E-8 5.94327702794069E-8 4.880155340900469E-8 7.945084569566048E-8 
0.3668712765272082 3.96636321716277E-6 0.9090846431088363 6.822804986209164E-6 0.8798060826616348 0.07606964157559244 9.468993467347397E-8 0.9839675965301228 4.984113730616098E-7 3.272199227370873E-7 0.995584271526788 1.59066891767728E-5 0.8623131397233929 5.324034166218788E-5 5.1911622034373745E-6 0.8883802141567219 
0.354707888995466 0.002627448001103374 0.978866818772023 9.905019872433981E-8 6.203145703720378E-5 4.2148465735701406E-8 5.393471372025445E-6 0.9373775587512537 8.36525419109561E-8 1.3487357729492983E-7 6.111867749945359E-9 1.3455129365486226E-4 0.8691142082255388 0.002063131282875884 5.880706630700277E-7 1.3857214464594224E-7 
0.36623620408034063 4.791782350132323E-4 0.9091325547557059 2.8218296512297686E-8 0.8798067714367889 3.146463333264326E-8 1.1819567908160477E-4 0.9839673698951987 5.471322643663557E-7 1.3936034327090469E-6 0.9829020226294077 1.1172371710252572E-6 0.8587983139312151 1.1500454482553335E-6 8.758489707284373E-7 0.8817616713920269 
0.31784466332658307 1.532160948522974E-9 2.0565944055376032E-8 1.357256978296071E-9 1.8648256142060566E-8 1.886879747031298E-9 3.262711622082785E-8 4.115206151962326E-8 4.800973335039596E-8 2.844805988804433E-8 6.367221123494078E-9 8.219975889338046E-9 2.000453492144635E-10 4.379452519321905E-9 4.186794751153936E-8 1.1154937064145017E-8 
0.659696103582952 2.182316148771035E-6 0.9788663601861188 6.428427204605411E-9 4.4228773995260383E-7 1.5934988922603705E-4 2.3129059590808448E-4 0.9492357070222772 6.424163599873637E-7 7.957335584012722E-8 1.3405199570852472E-11 1.1851963238084263E-8 0.898079056384151 6.776831428246384E-8 4.25421140933829E-8 7.647063765451576E-8 
