0.30717703863002666 0.2982178925904149 0.5612646297359969 0.13312333289464678 0.7149846335392387 0.5610956166118063 0.9271053029954128 0.354039862561483 0.10433168913543524 0.12786496380684853 0.25126837383814354 0.5231604925426804 0.3192002418303504 0.8567473855499426 0.44408029998045806 0.6245903260533618 0.6839367151079992 0.8228112993123577 0.5696431455691462 0.35033050616287903 
0.3102400945575117 0.29985526362581016 0.5636486115519835 0.1179690802193688 0.5206865653184287 0.5938805671595784 0.904422667903341 0.3500684608748914 0.26817241277359766 0.12997786621861443 0.25100284901755954 0.5446837516135337 0.3553674456045974 0.8136390092550888 0.0010019832996117379 0.36490683177478506 0.7180240766668743 0.5079680224193438 0.5369660482830191 0.35045050815653295 
0.3084375244524275 0.2816958996146323 0.5607816394249203 0.11797372474737057 0.4931324927588596 0.5957145930752218 0.907780881952818 0.3383888047021383 0.2546615520631518 0.1301235455315799 0.2498037695631532 0.5446058862032485 0.35480881607073933 0.798847755519964 0.02959300529996303 0.3690841474134415 0.7176252717102534 0.5342848829729991 0.502583057106373 0.3504505186967867 
0.30706059491847093 0.2982178925904149 0.5611981460781962 0.13312333289464678 0.7149846335392387 0.5610956166118063 0.9271053029954128 0.354039862561483 0.10351023832500635 0.21371516534314783 0.25126837383814354 0.5231604925426804 0.35620669695144636 0.8567473855499426 0.44408029998045806 0.6245903260533618 0.6839367151079992 0.8203135570470492 0.5372610606344174 0.35045240738428746 
0.3083317457773736 0.3047065122262203 0.5636392897775915 0.15988685006993386 0.0014180526412617225 0.36625742936639455 0.8818298493805626 0.3536183199581082 0.27046682898041385 0.12146216867947109 0.3177722306560062 0.5447992964160309 0.3189673444774546 0.8575175645609897 4.2363403435006705E-4 0.7388790921062843 0.6848732164560173 0.5309963601008616 0.5144878152244716 0.3504848288857877 
0.30832820089727375 0.2978690854229837 0.5645081181179866 0.12007396068387914 0.022377125770272795 0.36309403494220355 0.9668247210496738 0.7519262577294001 0.2705276143162402 0.16678620965653276 0.3169486329197017 0.5453448279112714 0.31896409295472156 0.857503744636542 0.0012255723612584167 0.7443529632453144 0.6847779457431432 0.5309810377594786 0.5180421719483009 0.35031908678896834 
0.30841140095310615 0.34387231779475563 0.5466867113073914 0.12011178305082368 0.030456965659450996 0.36618993051721604 0.9010562474835222 0.3249092824414265 0.26839851346334437 0.12151404158154137 0.31794529052757436 0.5446106293034846 0.31896588441429413 0.8575177013977294 0.009506086125362224 0.7344970560827447 0.6848756936205578 0.5297836917041202 0.5149731087979327 0.3504848288857877 
0.31028546884398955 0.2525237872781598 0.5606894003281447 0.11790961563474 0.49762191967757435 0.5962936225940352 0.9685158587984581 0.3490193859768504 0.03405992286702776 0.17012163815498663 0.24978955401499978 0.485099939079532 0.3192156620392021 0.7993019191726026 0.0021365404387334655 0.7136636090653771 0.7176131365172396 0.5080699841452007 0.5030597319018476 0.3531657760221586 
0.3084148557916035 0.3047065122262203 0.5636392897775915 0.15988685006993386 0.49927581103718466 0.602122310085888 0.8816203807537508 0.3536183199581082 0.2704910997665597 0.12146216867947109 0.3177722306560062 0.5448016248334875 0.3189673444774546 0.8549220051615403 4.2363403435006705E-4 0.7578551610024972 0.6848732164560173 0.5291732995938668 0.53884561398445 0.3504848288857877 
0.2818449426144564 0.2984228727498933 0.5637099659273005 0.12007826491205091 0.0016805336534319332 0.3662767649822611 0.9668247673663191 0.751922375644962 0.12472392127757446 0.12151414441157438 0.3180514571163951 0.5442130943545092 0.3191322574108998 0.08818250404069261 0.005103135651195662 0.7455131462242424 0.6847974297844347 0.5292957051144216 0.5177039618037019 0.3424872889580129 
