0.03736199587481526 0.20867245399624465 0.3948499052418648 0.7195720971832172 0.3445875740506633 
0.41487255109659416 0.21391594011086026 0.2689805640232841 0.7427260888158577 0.09321494903837423 
0.040461839810792835 0.26697555032482817 0.010031536692873143 0.8335648111010503 0.21194302120752742 
0.15652273944526052 0.20824334816917037 0.36789025635336153 0.7174401512705567 0.2330316541337841 
0.3724884085160654 0.20198240700146242 0.3678536698537742 0.719470337954419 0.2835827541682272 
0.2584228378973481 0.26763900818706093 8.351177785718265E-4 0.8352300482351531 0.0018691750464878767 
0.030007123693954196 0.2126768860077982 0.03953873835925498 0.784438849988142 0.3418356108050987 
0.030088437920581947 0.20404468627529843 0.325337289517047 0.7215839232180462 0.2830755476738164 
0.040461839810792835 0.26697555032482817 0.010031536692873143 0.8335648111010503 0.24789208128429122 
0.15652273944526052 0.2082433008356777 0.3210424648083404 0.7215839232180462 0.2332192688715778 
0.15093902465236875 0.2086630041601319 0.5073197670000924 0.6852208378336279 0.4080716908637161 
0.37747101732693966 0.18833833850642445 0.12176530900656533 0.7405910586114274 0.42466309511652095 
0.003983793361057232 0.2126760482304331 0.26316209567046484 0.7423082929967706 0.08616425164021099 
0.1023659473474673 0.26697567995789206 0.010742319101072866 0.8293188100279149 0.09826188092488111 
0.03736199587481526 0.20867245399624465 0.3948499052418648 0.7195720971832172 0.35601558967626534 
0.030607015334249227 0.2138591946698536 0.010336724518885345 0.7879615231263948 0.3555737437859614 
0.030028957775365055 0.2138473854726614 0.263938548753229 0.7389396146719878 0.0031660207750296154 
0.03736199587481526 0.20867245399624465 0.3459866471627099 0.721673535646909 0.35601558967626534 
0.41487255109659416 0.21391594011086026 0.2689805640232841 0.7415859576330966 0.09200024948599278 
0.15473143475962922 0.20824280684486093 0.49516044881825505 0.6852208378336279 0.4012291545890819 
0.25299138522899667 0.2669902053842993 0.05472687302876378 0.8293377752402977 0.09826188092488111 
0.03159478123162071 0.2126768860077982 0.007577121403772785 0.7860979441712168 0.3551876764792311 
0.4073312440043746 0.23106850983634716 0.2689805640232841 0.7531509331967283 0.09636288513095381 
0.0734537493023808 0.2137022615566486 0.5208784625781864 0.6852214853849927 0.4012174908226768 
0.37747101732693966 0.18833833850642445 0.12073891036359487 0.7405910586114274 0.42466309511652095 
0.15473143475962922 0.20824280684486093 0.61610453960043 0.6853845136776905 0.39613778903245134 
0.25331105484129646 0.27055158699094106 0.05472687302876378 0.8370470420058204 6.688675499192109E-4 
0.2584228378973481 0.26763900818706093 8.351177785718265E-4 0.8352300482351531 0.0018691750464878767 
0.03792415666103003 0.20831335841855644 0.3275813285970764 0.7215839232180462 0.2830908379294791 
0.260253776111542 0.26763900818706093 0.0011618182930899414 0.8326119354714433 0.02183076293304531 
