0.14821278233512175 0.3026195204327567 0.9601406699483296 6.044791559192807E-4 0.3772001363327582 0.007252626775412704 
0.18679638896622258 0.1376369347754213 0.638878080461568 0.0837641226674106 0.768380100590991 0.002024767271538791 
0.20577412677591198 0.12433642172847564 0.6208042973217328 0.09390054457018583 0.775821450260508 5.300388760745285E-4 
0.1484322119270721 0.23106834742176618 0.8308382743588186 6.19279615758048E-6 0.7013674184318184 0.007399247019244637 
0.1440157298835251 0.20486239745435983 0.7769534785021547 0.015095250764195767 0.7201155198225779 0.007123352711297028 
0.15543416028930726 0.159240680371254 0.6812627960432185 0.05253014905027463 0.7548695703562271 0.0034146869263542135 
0.7140605908913916 0.11761913184806433 0.6021163935051209 0.11611363273197235 0.7936853932943311 3.572536195013126E-5 
0.2587410860392584 0.11782701110845435 0.6161419285379577 0.11274714083032863 0.7827132079213348 3.4035617972018404E-4 
0.1431793640023885 0.30754302732527694 0.9545877440513542 1.9120321065511346E-7 0.6389877997540666 0.007414617344518296 
0.1455101880881526 0.17868264055029293 0.7342984847919195 0.03477606923253641 0.7414639596779933 0.00708598394599998 
0.2254984684232777 0.11787212026651653 0.6207978618232405 0.10398930309709414 0.7742619963854482 7.394371452916102E-5 
0.1311678864110097 0.35714892212326277 0.9999953408497337 5.818401754541583E-7 0.51770789258846 0.006284879686748793 
0.15677986994900014 0.3352435984206954 0.9571871069512328 3.378791314274666E-7 0.23081772733879063 0.0033129488750740406 
0.15545060075841324 0.15921099840088224 0.6865209281626206 0.05259785382647473 0.7501955450301013 0.0033877421023269716 
0.14332038828595123 0.20313996287467817 0.7768104937718049 0.008863488754272314 0.71503715048437 0.006619565392011806 
0.17176509674727689 0.861149982013264 0.9977361574906393 0.0386856086688517 0.1411451176416646 0.0014405624331091963 
0.1718523775019656 0.8234476969407167 0.9535095338808749 0.050796630082193275 0.1436903280231432 0.003387672580590262 
0.1569171558145898 0.3054907733414937 0.9231884766875834 2.0921288066073747E-6 0.27207482961536306 0.004446830176763129 
0.14364808863098916 0.3026195204327567 0.9572293774535364 1.0837186964276847E-6 0.3772001363327582 0.007252626775412704 
0.6387021683109811 0.11821995392831831 0.5861846185327795 0.11446890405923728 0.7938173802747363 5.63436958282981E-5 
0.5581995864135887 0.11940729693285747 0.6218819411103016 0.1498003003856649 0.8096525516774018 6.521533194012628E-6 
0.2652772532874297 0.12024900612008507 0.6099943830631656 0.1162621216776449 0.7835852908126539 3.6738208969605644E-5 
0.17296626549992605 0.14449458149185265 0.6524040749835037 0.07210037293633395 0.7627019568141519 0.0034337675577642756 
0.14395783809696683 0.3026195204327567 0.9580946494170881 2.135418636750805E-4 0.4073765044410379 0.006974351424078436 
0.14318388075563593 0.255548036079321 0.8720769187497004 6.1999907423392575E-9 0.6819920601642472 0.007213264039740942 
0.15058014378532916 0.16004308846634913 0.697251387402416 0.052570106948946316 0.748399431759287 0.0034330874235430097 
0.14444976644261145 0.22472394150207176 0.8148691214135071 1.0067208879147548E-4 0.7006061945482175 0.007273762847869735 
0.14569232236368057 0.3545578125298753 0.9921466846947584 1.0699267769848293E-7 0.6189632820822749 0.00780860482670712 
